CustomerID,Frequency,Monetary,LastPurchaseDate,RecencyDays,Segment
16440,5,3640.67,2011-12-02,7,Fidèle
14171,1,363.79,2011-09-02,98,À réactiver
15372,1,2007.4,2011-07-25,137,À réactiver
16808,2,288.42,2011-09-01,99,À réactiver
17724,3,1033.0,2011-09-29,71,À réactiver
15608,4,1093.68,2011-11-11,28,Récent
12398,1,1635.66,2011-10-25,45,À réactiver
15847,2,389.27,2011-11-01,38,À réactiver
12397,2,2409.9,2011-11-04,35,À réactiver
15975,1,371.01,2011-09-16,84,À réactiver
13338,1,487.02,2011-07-05,157,À réactiver
14489,1,463.38,2011-05-16,207,À réactiver
15412,1,190.53,2011-06-21,171,À réactiver
16620,2,178.96,2011-12-06,3,Récent
14572,7,2832.84,2011-12-06,3,Fidèle
16607,14,3347.71,2011-11-22,17,VIP
14390,9,4652.82,2011-11-29,10,Fidèle
16156,9,3122.04,2011-12-01,8,Fidèle
17248,1,318.65,2011-08-11,120,À réactiver
14371,1,100.5,2011-02-17,295,À réactiver
12684,7,2283.63,2011-12-02,7,Fidèle
17228,8,1906.09,2011-11-24,15,Fidèle
15822,2,885.47,2011-12-06,3,Récent
17734,3,700.63,2011-10-17,53,À réactiver
12814,1,125.92,2011-08-30,101,À réactiver
13171,3,468.41,2011-11-18,21,Récent
13986,1,320.46,2011-11-22,17,Récent
12672,1,225.9,2011-01-14,329,À réactiver
17831,1,35.4,2011-11-06,33,À réactiver
17514,1,208.65,2011-08-03,128,À réactiver
16642,2,688.33,2011-12-05,4,Récent
17684,1,239.41,2011-10-27,43,À réactiver
13937,1,158.85,2011-06-23,169,À réactiver
13185,1,71.4,2011-03-17,267,À réactiver
15385,1,316.88,2011-10-30,40,À réactiver
14459,1,1837.92,2011-07-07,155,À réactiver
15571,4,650.43,2011-11-28,11,Récent
14412,2,770.03,2011-10-28,42,À réactiver
13631,11,3070.42,2011-09-01,99,VIP
17511,31,91062.38,2011-12-07,2,VIP
17856,4,1418.03,2011-12-08,1,Récent
14298,44,51527.3,2011-12-01,8,VIP
17364,11,4481.18,2011-12-09,0,VIP
15122,3,1633.78,2011-08-17,114,À réactiver
17520,1,546.81,2011-10-17,53,À réactiver
13425,3,1624.21,2011-08-23,108,À réactiver
17835,3,350.64,2011-12-07,2,Récent
16207,1,394.38,2011-11-14,25,Récent
18126,1,206.83,2011-10-10,60,À réactiver
15121,2,457.72,2011-10-20,50,À réactiver
15088,2,1160.07,2011-11-18,21,Récent
16848,1,281.42,2011-10-18,52,À réactiver
17929,4,843.0,2011-11-28,11,Récent
15663,1,138.14,2011-08-25,106,À réactiver
12953,1,329.85,2011-11-30,9,Récent
15677,1,657.23,2011-10-21,49,À réactiver
13043,1,516.42,2011-03-11,273,À réactiver
14908,1,277.8,2011-09-26,74,À réactiver
15773,1,635.68,2011-12-04,5,Récent
15510,1,250.0,2011-01-13,330,À réactiver
16583,1,233.45,2010-12-01,373,À réactiver
15222,1,585.0,2011-01-25,318,À réactiver
13436,1,196.89,2011-12-08,1,Récent
15692,1,191.04,2011-11-11,28,Récent
14368,1,155.0,2011-01-24,319,À réactiver
12610,5,2099.54,2011-11-17,22,Fidèle
15810,4,1391.98,2011-09-22,78,À réactiver
13901,5,2867.2,2011-09-28,72,Fidèle
14562,18,5074.77,2011-12-06,3,VIP
16321,5,373.65,2011-09-28,72,Fidèle
13035,2,921.88,2011-09-27,73,À réactiver
17288,7,1419.73,2011-11-30,9,Fidèle
14498,5,1957.32,2011-10-28,42,Fidèle
18082,1,703.37,2011-11-14,25,Récent
14798,3,173.74,2011-10-18,52,À réactiver
13666,3,84.65,2011-10-10,60,À réactiver
15181,3,689.48,2011-10-04,66,À réactiver
18022,1,668.11,2011-11-04,35,À réactiver
14446,4,1039.58,2011-12-09,0,Récent
18179,6,1793.17,2011-11-30,9,Fidèle
14569,1,227.39,2011-12-08,1,Récent
13131,3,1073.3,2011-11-16,23,Récent
14485,1,165.75,2011-11-01,38,À réactiver
18277,1,110.38,2011-10-12,58,À réactiver
15886,1,181.09,2011-10-10,60,À réactiver
12497,1,1043.1,2011-09-19,81,À réactiver
17512,10,2924.99,2011-11-11,28,VIP
18225,12,5509.12,2011-12-06,3,VIP
16205,4,761.38,2011-11-09,30,Récent
18231,5,2083.27,2011-05-31,192,Fidèle
12454,1,3528.34,2011-10-14,56,À réactiver
14078,6,1049.37,2011-08-30,101,Fidèle
16659,1,39.12,2011-06-03,189,À réactiver
16485,1,363.65,2011-09-23,77,À réactiver
15945,1,181.0,2010-12-09,365,À réactiver
15699,1,309.65,2011-11-22,17,Récent
15994,1,427.07,2011-10-16,54,À réactiver
13253,2,1030.4,2011-07-06,156,À réactiver
14184,1,452.89,2011-10-04,66,À réactiver
17247,1,282.19,2011-11-24,15,Récent
17640,1,621.66,2011-09-14,86,À réactiver
15136,4,1286.7,2011-12-07,2,Récent
17408,1,32.65,2011-06-29,163,À réactiver
17356,1,178.22,2011-02-01,311,À réactiver
12784,2,574.42,2011-11-30,9,Récent
18164,1,399.65,2011-11-02,37,À réactiver
16359,9,1750.92,2011-12-02,7,Fidèle
17659,12,2999.46,2011-11-22,17,VIP
13058,3,271.4,2011-11-15,24,Récent
13831,6,2202.99,2011-11-23,16,Fidèle
14270,1,492.65,2011-01-12,331,À réactiver
15609,1,298.48,2011-06-08,184,À réactiver
12876,2,2218.02,2011-10-13,57,À réactiver
17110,1,163.3,2011-06-27,165,À réactiver
17601,1,116.01,2011-04-14,239,À réactiver
16468,1,74.9,2011-09-26,74,À réactiver
13246,6,1987.3,2011-11-21,18,Fidèle
12938,1,114.14,2011-11-14,25,Récent
16260,1,1035.45,2011-10-20,50,À réactiver
13953,7,3515.68,2011-12-02,7,Fidèle
15739,1,449.12,2011-10-04,66,À réactiver
13848,3,1255.0,2011-09-08,92,À réactiver
14321,5,1530.75,2011-11-29,10,Fidèle
13918,2,1212.84,2011-10-21,49,À réactiver
13865,4,501.56,2011-10-12,58,À réactiver
16423,1,346.12,2011-11-15,24,Récent
13079,5,220.1,2011-12-05,4,Fidèle
14959,4,695.42,2011-10-06,64,À réactiver
16374,2,473.03,2011-10-04,66,À réactiver
12739,2,1013.04,2011-09-22,78,À réactiver
15492,2,659.46,2011-11-11,28,Récent
13196,4,1797.78,2011-11-28,11,Récent
14175,3,3222.3,2011-10-11,59,À réactiver
13336,1,795.12,2011-09-23,77,À réactiver
12551,1,168.0,2010-12-17,357,À réactiver
18263,3,1213.16,2011-11-14,25,Récent
15523,1,412.01,2011-09-16,84,À réactiver
13358,1,439.03,2011-03-16,268,À réactiver
13790,1,348.8,2011-12-05,4,Récent
13816,2,571.67,2011-11-16,23,Récent
17054,5,1356.33,2011-11-11,28,Fidèle
16365,9,1540.42,2011-11-22,17,Fidèle
13777,33,25977.16,2011-12-09,0,VIP
14223,3,991.13,2011-09-08,92,À réactiver
12844,2,325.96,2011-11-10,29,Récent
13822,2,632.0,2011-12-04,5,Récent
18061,10,2119.41,2011-11-18,21,VIP
14286,3,4628.75,2011-11-16,23,Récent
15195,1,3861.0,2011-12-07,2,Récent
17668,2,347.75,2011-12-08,1,Récent
16551,3,922.12,2011-09-05,95,À réactiver
12789,1,91.85,2011-10-05,65,À réactiver
15551,1,436.06,2011-11-03,36,À réactiver
16152,1,1829.04,2011-03-16,268,À réactiver
17303,1,250.04,2010-12-13,361,À réactiver
12748,209,33719.73,2011-12-09,0,VIP
13769,10,2796.51,2011-12-07,2,VIP
17540,2,578.9,2011-11-15,24,Récent
15805,17,5528.48,2011-11-16,23,VIP
13174,3,2817.03,2011-11-23,16,Récent
14995,2,233.23,2011-11-01,38,À réactiver
16708,1,656.63,2011-10-25,45,À réactiver
17372,8,1342.68,2011-10-30,40,Fidèle
12674,4,1970.6,2011-11-01,38,À réactiver
12646,2,1346.97,2011-12-05,4,Récent
16951,3,1277.75,2011-07-28,134,À réactiver
13762,1,306.72,2011-05-05,218,À réactiver
14920,2,977.77,2011-05-11,212,À réactiver
17134,2,425.0,2011-08-25,106,À réactiver
15320,1,267.13,2011-10-26,44,À réactiver
13787,2,309.04,2011-09-25,75,À réactiver
15335,1,173.97,2011-10-17,53,À réactiver
14491,2,340.93,2011-06-17,175,À réactiver
15830,1,576.0,2011-11-02,37,À réactiver
15052,1,215.78,2011-01-24,319,À réactiver
17340,11,12353.29,2011-11-10,29,VIP
14515,6,2102.09,2011-11-22,17,Fidèle
17897,3,566.6,2011-06-20,172,À réactiver
15867,15,3812.64,2011-12-04,5,VIP
17651,10,3945.0,2011-11-28,11,VIP
15611,13,1591.45,2011-11-30,9,VIP
18270,2,283.15,2011-11-01,38,À réactiver
12843,8,1702.26,2011-10-05,65,Fidèle
14544,2,2024.45,2011-11-15,24,Récent
14934,2,1890.94,2011-09-19,81,À réactiver
15749,3,44534.3,2011-04-18,235,À réactiver
14916,4,1268.98,2011-09-30,70,À réactiver
16555,2,285.89,2011-11-04,35,À réactiver
15417,1,508.8,2011-09-15,85,À réactiver
16906,4,579.77,2011-09-19,81,À réactiver
16737,1,417.6,2011-10-17,53,À réactiver
12816,2,572.2,2011-09-05,95,À réactiver
13866,1,145.67,2011-09-26,74,À réactiver
12847,1,871.54,2011-11-17,22,Récent
12872,2,599.97,2011-01-17,326,À réactiver
15299,7,4507.01,2011-10-03,67,Fidèle
14755,11,5010.28,2011-11-30,9,VIP
15500,4,1131.56,2011-12-01,8,Récent
16919,11,2596.45,2011-07-06,156,VIP
14976,7,790.86,2011-10-13,57,Fidèle
17425,2,759.17,2011-11-20,19,Récent
17351,3,587.15,2011-11-03,36,À réactiver
15036,3,465.55,2011-09-28,72,À réactiver
17188,7,2474.23,2011-11-28,11,Fidèle
12811,3,514.85,2011-03-24,260,À réactiver
15493,5,2001.8,2011-11-07,32,Fidèle
14609,4,601.56,2011-09-28,72,À réactiver
17144,2,984.57,2011-12-08,1,Récent
17480,1,511.82,2011-09-23,77,À réactiver
17411,3,778.94,2011-11-27,12,Récent
17227,6,939.32,2011-11-21,18,Fidèle
16625,1,333.08,2011-03-10,274,À réactiver
17368,8,1912.67,2011-11-16,23,Fidèle
16451,1,266.97,2011-09-13,87,À réactiver
17403,1,281.62,2011-11-03,36,À réactiver
14019,3,1421.61,2011-10-24,46,À réactiver
14109,1,144.2,2011-09-28,72,À réactiver
13245,1,430.5,2011-10-20,50,À réactiver
16586,1,463.95,2011-04-05,248,À réactiver
15802,1,451.42,2011-07-20,142,À réactiver
15351,7,1960.11,2011-11-27,12,Fidèle
17940,10,4106.44,2011-10-21,49,VIP
16660,4,1267.65,2011-11-23,16,Récent
12764,1,1693.88,2011-01-27,316,À réactiver
14224,4,1050.12,2011-08-21,110,À réactiver
17716,11,5655.99,2011-11-17,22,VIP
16915,6,621.68,2011-11-30,9,Fidèle
16830,1,325.91,2011-11-01,38,À réactiver
16875,5,2095.53,2011-10-03,67,Fidèle
13984,5,920.51,2011-11-13,26,Fidèle
12734,1,110.4,2010-12-22,352,À réactiver
12380,4,2724.81,2011-11-18,21,Récent
13572,1,1384.25,2011-05-18,205,À réactiver
18127,3,348.73,2011-11-20,19,Récent
12669,3,2744.03,2011-07-12,150,À réactiver
14029,2,467.66,2011-10-07,63,À réactiver
13877,1,117.24,2011-09-14,86,À réactiver
15361,1,418.92,2010-12-13,361,À réactiver
13272,2,276.56,2011-11-08,31,À réactiver
15610,1,112.46,2011-10-19,51,À réactiver
13570,1,239.49,2011-04-10,243,À réactiver
13018,28,7277.7,2011-11-23,16,VIP
13492,3,1269.84,2011-07-26,136,À réactiver
14667,25,9241.2,2011-11-29,10,VIP
12557,5,11990.96,2011-11-23,16,Fidèle
13141,5,2388.75,2011-09-16,84,Fidèle
15552,1,90.12,2011-05-06,217,À réactiver
17537,2,897.62,2011-11-10,29,Récent
14352,4,1078.96,2011-07-05,157,À réactiver
12517,5,2502.84,2011-11-11,28,Fidèle
13854,25,8109.52,2011-12-01,8,VIP
13476,2,1238.47,2011-06-14,178,À réactiver
16198,1,400.68,2011-09-25,75,À réactiver
16182,4,6617.65,2011-09-28,72,À réactiver
13926,1,223.85,2011-11-16,23,Récent
13933,2,608.79,2011-08-22,109,À réactiver
14740,3,1448.21,2011-05-26,197,À réactiver
16914,1,208.46,2011-11-03,36,À réactiver
17451,7,1721.4,2011-12-08,1,Fidèle
12510,2,982.57,2011-07-20,142,À réactiver
18056,1,363.65,2011-02-24,288,À réactiver
14953,1,289.82,2011-11-14,25,Récent
17237,2,314.69,2011-11-28,11,Récent
14549,1,289.24,2011-02-01,311,À réactiver
12769,1,1143.6,2011-04-15,238,À réactiver
12976,1,738.6,2011-05-12,211,À réactiver
14552,1,165.07,2011-07-11,151,À réactiver
17735,19,13110.02,2011-12-07,2,VIP
12426,1,582.73,2011-05-29,194,À réactiver
15932,8,2495.87,2011-12-05,4,Fidèle
16679,1,129.75,2010-12-08,366,À réactiver
15708,7,3364.24,2011-10-30,40,Fidèle
17371,3,423.89,2011-11-22,17,Récent
12753,6,21429.39,2011-11-17,22,Fidèle
13924,6,1838.85,2011-12-08,1,Fidèle
15838,19,33643.08,2011-11-28,11,VIP
14114,2,386.53,2011-03-11,273,À réactiver
14595,6,1740.6,2011-11-20,19,Fidèle
13162,4,1688.29,2011-08-09,122,À réactiver
12781,2,826.74,2011-10-07,63,À réactiver
16112,4,195.74,2011-07-19,143,À réactiver
13548,2,682.41,2011-09-04,96,À réactiver
14886,1,364.8,2011-04-01,252,À réactiver
13033,1,190.55,2010-12-17,357,À réactiver
12618,1,177.31,2011-11-18,21,Récent
14756,1,738.96,2011-11-24,15,Récent
13072,1,177.15,2011-03-18,266,À réactiver
17654,1,117.55,2011-03-07,277,À réactiver
14626,4,2791.27,2011-11-16,23,Récent
15182,2,622.85,2011-07-08,154,À réactiver
13184,10,1701.29,2011-11-25,14,VIP
14093,1,442.85,2011-11-27,12,Récent
14005,5,2874.72,2011-11-30,9,Fidèle
14805,4,554.65,2011-11-24,15,Récent
15442,1,594.0,2011-04-05,248,À réactiver
13310,3,1132.03,2011-11-11,28,Récent
15729,1,85.0,2011-05-11,212,À réactiver
16256,1,752.43,2011-03-18,266,À réactiver
15712,5,1072.36,2011-11-30,9,Fidèle
17311,2,1384.85,2011-09-22,78,À réactiver
18276,1,335.86,2011-10-27,43,À réactiver
15776,1,241.62,2011-07-29,133,À réactiver
12792,1,400.54,2011-03-28,256,À réactiver
15428,1,93.78,2011-11-24,15,Récent
17181,2,239.92,2011-10-13,57,À réactiver
14460,3,434.34,2011-08-21,110,À réactiver
18185,1,304.25,2011-04-04,249,À réactiver
16978,1,344.33,2011-09-23,77,À réactiver
13962,2,169.55,2011-11-18,21,Récent
13522,1,125.8,2011-11-09,30,Récent
16356,3,211.77,2011-05-26,197,À réactiver
13270,1,590.0,2010-12-08,366,À réactiver
18203,1,160.42,2011-07-05,157,À réactiver
13013,13,4810.94,2011-12-08,1,VIP
14502,11,2470.67,2011-11-20,19,VIP
16712,11,3645.43,2011-11-30,9,VIP
13592,4,247.96,2011-11-04,35,À réactiver
15550,4,575.63,2011-12-05,4,Récent
15759,3,253.04,2011-05-05,218,À réactiver
13437,7,3408.06,2011-11-25,14,Fidèle
12990,3,409.5,2011-11-08,31,À réactiver
16409,5,2028.88,2011-11-03,36,Fidèle
16705,20,14034.99,2011-12-09,0,VIP
17426,6,5037.26,2011-12-01,8,Fidèle
17979,4,757.71,2011-11-04,35,À réactiver
18196,2,689.13,2011-09-05,95,À réactiver
14356,2,701.23,2011-09-21,79,À réactiver
16212,2,690.34,2011-11-20,19,Récent
16739,1,323.0,2011-06-16,176,À réactiver
17442,6,2248.56,2011-11-03,36,Fidèle
12977,1,39.24,2011-07-06,156,À réactiver
14400,1,574.7,2011-07-13,149,À réactiver
18287,3,1837.28,2011-10-28,42,À réactiver
17649,1,868.49,2011-07-24,138,À réactiver
15556,1,279.77,2011-11-15,24,Récent
13142,1,307.09,2011-11-20,19,Récent
15045,2,735.66,2011-07-11,151,À réactiver
17877,1,237.61,2011-06-22,170,À réactiver
12681,22,13787.54,2011-11-25,14,VIP
17880,1,458.92,2010-12-10,364,À réactiver
12718,1,238.25,2011-09-29,71,À réactiver
16037,3,855.02,2011-03-15,269,À réactiver
17920,17,4204.1,2011-12-05,4,VIP
14312,6,1611.59,2011-10-24,46,Fidèle
13266,12,3834.26,2011-11-28,11,VIP
18230,7,2810.2,2011-11-30,9,Fidèle
14267,3,1516.24,2011-06-30,162,À réactiver
14758,4,1484.06,2011-07-18,144,À réactiver
16454,2,6.9,2011-10-26,44,À réactiver
18069,5,2036.67,2011-11-13,26,Fidèle
16293,10,2248.99,2011-11-18,21,VIP
12642,3,1013.26,2011-11-14,25,Récent
17354,1,1393.06,2011-10-20,50,À réactiver
13294,2,873.74,2011-06-03,189,À réactiver
13532,1,210.31,2011-11-06,33,À réactiver
13747,1,79.6,2010-12-01,373,À réactiver
14176,4,576.9,2011-02-15,297,À réactiver
13503,1,216.85,2011-09-29,71,À réactiver
13385,1,534.57,2011-01-14,329,À réactiver
16752,1,207.5,2010-12-02,372,À réactiver
15341,1,2020.52,2011-09-20,80,À réactiver
17597,1,2044.37,2011-05-10,213,À réactiver
17795,2,350.39,2011-06-13,179,À réactiver
12455,6,2466.86,2011-09-27,73,Fidèle
16866,3,207.74,2011-07-22,140,À réactiver
13212,3,788.08,2011-11-20,19,Récent
13950,4,745.06,2011-11-28,11,Récent
14772,1,139.26,2011-08-19,112,À réactiver
14560,22,2237.77,2011-12-02,7,VIP
15782,3,2614.74,2011-11-30,9,Récent
18210,6,2621.38,2011-12-08,1,Fidèle
16686,7,3062.83,2011-10-23,47,Fidèle
13167,4,791.33,2011-11-21,18,Récent
18281,1,80.82,2011-06-12,180,À réactiver
13055,3,1214.41,2011-09-22,78,À réactiver
18119,1,181.12,2010-12-07,367,À réactiver
18138,1,152.65,2011-02-17,295,À réactiver
17997,8,1970.67,2011-09-26,74,Fidèle
13692,3,1488.32,2011-11-15,24,Récent
16989,6,1133.25,2011-12-02,7,Fidèle
16940,3,3049.88,2011-10-18,52,À réactiver
13211,3,1197.42,2011-11-29,10,Récent
14857,2,1173.12,2011-10-11,59,À réactiver
15437,1,200.16,2011-03-22,262,À réactiver
18204,3,1993.7,2011-09-29,71,À réactiver
15678,1,352.7,2011-10-18,52,À réactiver
16841,6,1869.82,2011-11-03,36,Fidèle
13764,3,1521.76,2011-09-30,70,À réactiver
14849,25,7930.54,2011-11-18,21,VIP
15687,9,2993.1,2011-12-01,8,Fidèle
16654,4,601.27,2011-07-21,141,À réactiver
17695,2,765.34,2011-07-31,131,À réactiver
14309,9,2352.53,2011-12-01,8,Fidèle
16618,5,2647.59,2011-11-08,31,Fidèle
15981,8,3408.48,2011-11-15,24,Fidèle
14710,4,606.13,2011-11-25,14,Récent
17827,5,1995.46,2011-12-04,5,Fidèle
15016,1,170.04,2011-06-20,172,À réactiver
17490,7,2092.32,2011-12-09,0,Fidèle
16855,2,328.4,2011-11-16,23,Récent
16983,7,1931.25,2011-11-27,12,Fidèle
13593,5,2037.08,2011-08-23,108,Fidèle
12403,1,427.7,2011-10-21,49,À réactiver
15799,3,884.14,2011-09-25,75,À réactiver
16546,2,787.15,2011-02-22,290,À réactiver
13332,1,350.9,2011-11-25,14,Récent
15211,2,894.41,2011-10-10,60,À réactiver
16616,2,500.42,2011-11-24,15,Récent
14218,1,169.48,2011-10-28,42,À réactiver
16248,1,152.94,2011-10-09,61,À réactiver
13227,1,257.7,2011-05-22,201,À réactiver
12794,2,860.41,2011-10-17,53,À réactiver
17481,4,1255.59,2011-12-06,3,Récent
13448,6,3539.37,2011-11-23,16,Fidèle
12939,8,11581.8,2011-10-06,64,Fidèle
15507,1,492.36,2011-06-21,171,À réactiver
12668,4,3807.15,2011-11-28,11,Récent
13165,2,1021.48,2011-10-24,46,À réactiver
16249,5,1800.07,2011-10-18,52,Fidèle
17590,3,1479.22,2011-12-07,2,Récent
13410,5,1003.06,2011-11-15,24,Fidèle
18142,2,1019.52,2011-07-05,157,À réactiver
13323,5,787.85,2011-12-06,3,Fidèle
15525,3,825.92,2011-12-07,2,Récent
15951,2,708.22,2011-12-01,8,Récent
17349,1,110.75,2011-06-13,179,À réactiver
14910,4,434.35,2011-12-07,2,Récent
13744,2,1156.36,2011-09-05,95,À réactiver
13649,2,346.6,2011-03-28,256,À réactiver
13352,1,397.98,2011-10-10,60,À réactiver
14199,1,185.4,2011-05-05,218,À réactiver
17387,2,784.11,2011-11-20,19,Récent
13068,2,344.0,2011-11-29,10,Récent
17298,2,498.42,2011-08-30,101,À réactiver
16471,1,223.95,2011-03-10,274,À réactiver
17942,1,77.5,2011-12-02,7,Récent
16135,1,517.55,2011-03-22,262,À réactiver
14820,4,507.29,2011-11-18,21,Récent
17306,19,8631.31,2011-11-29,10,VIP
13846,3,865.06,2011-11-15,24,Récent
16482,1,220.62,2011-11-24,15,Récent
12657,4,1643.18,2011-11-28,11,Récent
17050,6,3228.84,2011-09-04,96,Fidèle
17905,4,800.24,2011-09-29,71,À réactiver
15754,3,458.57,2011-10-19,51,À réactiver
17348,5,1159.52,2011-11-25,14,Fidèle
16225,5,1096.32,2011-10-26,44,Fidèle
12458,2,947.4,2011-09-29,71,À réactiver
15675,3,323.69,2011-09-19,81,À réactiver
17256,2,240.0,2011-08-24,107,À réactiver
13673,2,396.92,2011-11-21,18,Récent
13263,35,7454.07,2011-12-08,1,VIP
13209,8,5891.61,2011-11-09,30,Fidèle
12427,3,825.8,2011-11-18,21,Récent
16556,7,3313.79,2011-10-04,66,Fidèle
13309,5,1456.79,2011-12-02,7,Fidèle
15545,2,292.72,2011-10-16,54,À réactiver
14868,8,2953.59,2011-12-06,3,Fidèle
13534,25,5870.08,2011-12-07,2,VIP
17194,2,262.62,2011-03-11,273,À réactiver
13421,2,1851.08,2011-10-30,40,À réactiver
17418,2,463.46,2011-10-28,42,À réactiver
12501,1,2169.39,2011-01-07,336,À réactiver
16877,6,853.72,2011-11-27,12,Fidèle
17921,4,826.52,2011-10-06,64,À réactiver
18176,1,476.35,2010-12-16,358,À réactiver
15625,4,1534.26,2011-08-28,103,À réactiver
17234,1,149.89,2011-06-10,182,À réactiver
15872,2,360.93,2011-11-25,14,Récent
12721,6,2656.13,2011-11-08,31,Fidèle
17644,11,2895.64,2011-12-08,1,VIP
15641,4,1887.2,2011-08-26,105,À réactiver
16276,1,810.6,2011-06-16,176,À réactiver
17030,1,146.87,2011-10-07,63,À réactiver
12623,1,305.1,2011-03-08,276,À réactiver
14215,6,1789.72,2011-11-28,11,Fidèle
16342,4,322.41,2011-09-25,75,À réactiver
12483,8,2484.98,2011-11-22,17,Fidèle
14421,2,813.11,2011-10-13,57,À réactiver
16456,5,2158.37,2011-09-01,99,Fidèle
16836,2,251.87,2011-10-31,39,À réactiver
14745,5,1220.26,2011-08-19,112,Fidèle
18017,3,523.0,2011-09-19,81,À réactiver
17612,6,2048.45,2011-10-17,53,Fidèle
14924,1,310.05,2011-04-08,245,À réactiver
14957,1,58.49,2011-03-31,253,À réactiver
16330,3,251.91,2011-11-22,17,Récent
15450,1,429.84,2011-11-09,30,Récent
17376,2,203.2,2011-09-30,70,À réactiver
14081,2,934.52,2011-02-10,302,À réactiver
18095,2,580.05,2011-01-31,312,À réactiver
16535,1,593.75,2011-12-04,5,Récent
12930,2,415.8,2011-09-22,78,À réactiver
17082,2,2003.85,2011-11-06,33,À réactiver
17037,1,1267.32,2011-09-13,87,À réactiver
13402,2,621.23,2011-08-04,127,À réactiver
14301,1,640.14,2011-08-14,117,À réactiver
17217,1,113.5,2011-04-19,234,À réactiver
13002,1,120.95,2011-01-25,318,À réactiver
16193,1,314.45,2011-04-17,236,À réactiver
15109,1,484.95,2011-04-08,245,À réactiver
15251,11,10484.99,2011-11-30,9,VIP
16782,13,2279.9,2011-11-29,10,VIP
12685,6,2863.08,2011-11-11,28,Fidèle
17828,4,1820.09,2011-11-17,22,Récent
14639,6,2984.49,2011-10-18,52,Fidèle
17581,25,11045.04,2011-12-09,0,VIP
17422,6,1979.37,2011-11-23,16,Fidèle
12405,1,1710.39,2011-07-14,148,À réactiver
16157,3,656.69,2011-11-24,15,Récent
13376,3,1019.76,2011-09-01,99,À réactiver
17229,2,318.76,2011-09-04,96,À réactiver
14731,3,380.02,2011-10-23,47,À réactiver
17975,13,4488.81,2011-11-24,15,VIP
13506,2,458.52,2011-01-27,316,À réactiver
13411,1,213.55,2011-08-24,107,À réactiver
13176,1,492.84,2011-10-24,46,À réactiver
14664,2,637.89,2011-11-20,19,Récent
13815,4,4027.36,2011-11-17,22,Récent
14002,2,529.73,2011-07-28,134,À réactiver
13849,2,1537.95,2011-10-19,51,À réactiver
16484,2,404.3,2011-06-19,173,À réactiver
14727,1,268.58,2011-03-10,274,À réactiver
13434,2,534.24,2011-09-26,74,À réactiver
18233,1,440.0,2011-01-18,325,À réactiver
14277,3,4216.2,2011-11-24,15,Récent
18154,2,399.19,2011-12-06,3,Récent
13006,1,81.57,2011-10-14,56,À réactiver
14840,1,62.85,2011-03-17,267,À réactiver
16897,2,289.78,2011-02-13,299,À réactiver
12851,1,135.18,2011-09-04,96,À réactiver
14288,1,426.6,2011-05-10,213,À réactiver
12643,6,3344.64,2011-08-03,128,Fidèle
15134,8,1387.99,2011-11-25,14,Fidèle
16945,19,4345.5,2011-11-18,21,VIP
12883,4,703.47,2011-11-15,24,Récent
18135,5,681.91,2011-11-10,29,Fidèle
14256,2,969.06,2011-03-24,260,À réactiver
17360,3,585.79,2011-11-22,17,Récent
17212,1,226.85,2011-03-31,253,À réactiver
14795,1,131.45,2011-06-26,166,À réactiver
13325,1,675.3,2011-09-19,81,À réactiver
16448,1,188.89,2011-05-25,198,À réactiver
14816,1,271.85,2011-05-26,197,À réactiver
14962,1,126.7,2011-03-14,270,À réactiver
14966,1,191.32,2011-11-25,14,Récent
12514,1,1017.68,2011-03-17,267,À réactiver
14142,1,311.81,2010-12-01,373,À réactiver
14046,1,154.99,2011-02-28,284,À réactiver
13989,2,1266.08,2011-10-05,65,À réactiver
13359,1,439.56,2011-10-07,63,À réactiver
12683,15,8476.57,2011-12-05,4,VIP
14047,5,1308.61,2011-12-01,8,Fidèle
12594,10,3338.22,2011-11-02,37,VIP
17472,3,710.29,2011-06-01,191,À réactiver
17858,12,5155.66,2011-12-04,5,VIP
14577,4,859.71,2011-11-27,12,Récent
15804,13,4206.39,2011-12-09,0,VIP
15281,9,2332.15,2011-10-12,58,Fidèle
14487,6,1196.33,2011-11-13,26,Fidèle
14340,1,134.7,2011-05-05,218,À réactiver
14138,2,982.38,2011-12-08,1,Récent
17460,6,622.43,2011-09-06,94,Fidèle
16768,3,478.09,2011-10-23,47,À réactiver
12752,1,4366.78,2011-09-19,81,À réactiver
12588,1,214.9,2011-10-31,39,À réactiver
15411,4,1358.88,2011-11-13,26,Récent
17838,5,2779.3,2011-11-13,26,Fidèle
13495,5,2044.87,2011-12-02,7,Fidèle
16110,3,1337.48,2011-10-25,45,À réactiver
13278,1,542.73,2011-10-30,40,À réactiver
17102,1,25.5,2011-03-23,261,À réactiver
17498,1,272.22,2011-09-25,75,À réactiver
15863,2,68.84,2011-11-14,25,Récent
16447,1,259.01,2011-07-27,135,À réactiver
16422,51,34684.4,2011-11-22,17,VIP
17416,7,6893.42,2011-11-10,29,Fidèle
12878,2,854.99,2011-04-17,236,À réactiver
12647,12,3722.82,2011-11-17,22,VIP
15605,5,1198.23,2011-11-03,36,Fidèle
14696,7,2078.95,2011-12-05,4,Fidèle
14178,7,1620.93,2011-12-01,8,Fidèle
15988,1,158.03,2011-11-20,19,Récent
12484,6,4541.72,2011-11-07,32,Fidèle
16086,5,1121.39,2011-10-11,59,Fidèle
